id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21706125,En-Suite Bedroom in Penthouse in Central Location,15684926,Alfred,,Dublin City,53.354050530976025,-6.2513633458259195,Private room,74,2,16,2018-08-19,1.88,1,0
21708166,Hidden Mini Period House Nr. St Stephens Green,8116979,Veasna And Niall,,Dublin City,53.33596784620351,-6.264549343173955,Private room,69,1,49,2018-10-02,4.92,1,46
21709188,Victorian Redbrick Townhouse in Heart of Dalkey,113729325,Travis & Lisa,,Dn Laoghaire-Rathdown,53.276355895926386,-6.102921933494911,Entire home/apt,175,3,14,2018-08-08,1.96,1,14
21710782,Bright Georgian Ballsbridge 2 Bedroom Apartment,129696169,Lynsey,,Dublin City,53.33640049547978,-6.241691351386436,Entire home/apt,130,2,8,2018-08-27,0.79,6,120
21711630,Georgian Two Bedroom Apartment,129696169,Lynsey,,Dublin City,53.33520438936629,-6.242743893448379,Entire home/apt,130,2,10,2018-06-17,1.21,6,170
21712161,Sarah's lovely townhouse. 3 bedrooms,84530017,Sarah,,Dublin City,53.38668587512196,-6.2896563121414735,Entire home/apt,150,5,2,2018-08-11,0.30,4,0
21714412,The Coolest House in Dublin,8806716,Zsófia,,Dublin City,53.335187941136404,-6.272698202439987,Entire home/apt,60,2,1,2018-01-05,0.11,2,0
21715231,Modern Apartment in City Centre,108438124,Matt,,Dublin City,53.34955753868369,-6.242606330951759,Entire home/apt,109,2,58,2018-10-16,5.21,9,75
21720980,Dublin City Centre Apartment,52104107,Alex,,Dublin City,53.3481268315761,-6.262879789931146,Entire home/apt,109,3,2,2018-05-23,0.26,8,0
21721952,Modern Apartment near Dublin Airport,150227881,Tiernán,,Fingal,53.401025192302605,-6.257774657604248,Entire home/apt,47,2,0,,,1,0
21722118,Modern 2 Bed Home near the RDS Arena,157959670,Rita,,Dublin City,53.32644394692672,-6.22303552872057,Entire home/apt,110,2,38,2018-09-30,3.51,1,151
21723390,House in Dublin 9,128547408,Michael,,Dublin City,53.3772303563525,-6.266191417089666,Entire home/apt,61,14,2,2018-03-25,0.25,1,0
21728221,Flat in the city centre Dublin,158218600,Leonel,,Dublin City,53.35055366565923,-6.258423245419158,Entire home/apt,90,1,31,2018-10-02,2.93,1,16
21734233,Double bedroom in cosy flat - city center Dublin,23979294,Tifenn,,Dublin City,53.33783125331313,-6.24180661308797,Private room,50,2,13,2018-09-25,1.35,3,10
21734252,"Dublin Airport, pick up service",5051470,Des & Sinead,,Fingal,53.44259832752506,-6.203069442930585,Private room,60,1,0,,,4,1
21743216,Lovely Room,115614844,Rafaela,,Dublin City,53.36539337462625,-6.246394575050872,Private room,34,1,0,,,1,0
21743279,Modern - Bright 1 Bed Apartment Near Grand Canal,5813618,Chen,,Dublin City,53.33916616577068,-6.23621677683547,Entire home/apt,130,3,8,2018-08-12,1.13,1,25
21743300,Quite Master bedroom in a Two Bedroom Apartment,97525300,Rohit,,South Dublin,53.272765009508575,-6.319214320422077,Private room,35,1,1,2017-11-17,0.09,1,0
21743610,Room with character,57470744,Denise,,Fingal,53.40471503455371,-6.388044765234962,Private room,50,2,2,2018-08-27,0.42,2,365
21746444,Dalkey Double Bedroom,156309501,Catherine,,Dn Laoghaire-Rathdown,53.27581234161059,-6.121174275855304,Private room,75,2,11,2018-09-30,1.50,2,134
21746525,"Designer 2 bedroom Home, in stylish Dublin 4!",127984226,Jonothan,,Dublin City,53.33767225597351,-6.237205684797366,Entire home/apt,198,2,53,2018-09-30,4.89,7,333
21747246,Welcome to our family home,17213079,Dermot,,Dublin City,53.386161917359566,-6.272987753073003,Private room,40,1,11,2018-04-21,1.15,3,151
21747284,Georgian home in Ranelagh village Dublin 6,47014671,Elizabeth,,Dublin City,53.32165294404912,-6.246907662676721,Private room,4690,2,21,2018-08-07,2.18,1,0
21747707,Cosy studio at the foot of the city center,22374220,Yvette,,Dublin City,53.33089047175097,-6.259877279327894,Entire home/apt,70,2,5,2018-08-17,0.71,1,27
21748388,"Double & single room, in a peaceful friendly home",84530017,Sarah,,Dublin City,53.38453459234817,-6.289927147690239,Private room,70,2,3,2018-06-17,0.60,4,51
21750255,Lovely room in an attic apartment!!,17994184,Poncho,,Dublin City,53.33312155016817,-6.237389886667885,Private room,60,3,6,2018-09-18,0.84,2,1
21751034,Exceptional Central Apartment,93879907,Austin,,Dublin City,53.342359485299234,-6.314689757294066,Entire home/apt,65,8,0,,,1,0
21751386,Double bedroom with Ensuite,56973360,Simone,,Fingal,53.446337638596596,-6.175445132793197,Private room,62,1,24,2018-09-22,2.56,1,134
21752800,Cozy Private Room with Double Bed,60032501,Vincenzo,,Dublin City,53.357472956185,-6.240381737725292,Private room,40,2,1,2018-08-05,0.41,1,27
21752907,Cozy Apartment near Guinness & St. Patricks,44044711,João & Megy,,Dublin City,53.3376421397274,-6.279164549745732,Entire home/apt,70,2,1,2018-05-17,0.20,3,0
21757927,Warm ensuite room in Victorian house in Dublin 8,91641800,Dwayne,,Dublin City,53.34177769688111,-6.323165105867593,Private room,55,1,4,2018-06-17,0.45,1,163
21760271,Beautiful 2 bed home in the heart of Ranelagh!,157675463,Maeve,,Dublin City,53.32415831346282,-6.259238713125149,Entire home/apt,95,2,38,2018-10-06,3.50,1,160
21761798,An Seomra,130958569,Marie,,South Dublin,53.30107886825591,-6.333084172918632,Entire home/apt,80,1,87,2018-10-13,7.89,1,311
21764049,Twin bedroom in a amazing area.,122391355,Gustavo And Neto,,Dublin City,53.315691369167986,-6.313031824212215,Private room,39,1,60,2018-10-14,5.41,3,138
21764291,Super Central Private En-Suite Bedroom,158567863,Chris,,Dublin City,53.35076930963533,-6.264571447309197,Private room,90,3,16,2018-09-30,2.30,1,13
21776234,Budget Fairview Front Studio beside Bus Dart City,4957907,Arianna,,Dublin City,53.36051373366966,-6.237106154156108,Entire home/apt,81,2,23,2018-10-01,2.13,6,339
21779248,Cosy and quiet double room 10km from city centre,135196489,Catriona,,South Dublin,53.34894554312625,-6.369630454524828,Private room,70,1,3,2018-05-27,0.59,2,0
21779765,Stunning Penthouse Room with balcony in Temple Bar,158697113,Emma,,Dublin City,53.345274445985176,-6.26606303862721,Private room,78,2,0,,,1,0
21780153,Master Bedroom 15 minute walk from O Connell St.,15799231,Donal,,Dublin City,53.36254768568998,-6.278536766900938,Private room,35,25,1,2017-11-24,0.09,1,13
21782444,Dublin City Centre 1 Bed Apartment,158718318,Barbara,,Dublin City,53.33897477964733,-6.241945470938306,Entire home/apt,70,2,40,2018-10-04,4.86,1,86
21783423,Amazing large private ensuite in a great location,50276762,Denise,,Dublin City,53.327712035406684,-6.223396628652937,Private room,53,3,7,2018-09-11,0.63,2,6
21783902,Great Location! Beautiful & Modern 1 Bed Apt,41520101,Roie & Neta,,Dublin City,53.339877807294826,-6.234855445063059,Entire home/apt,140,3,3,2018-09-13,0.36,1,0
21784473,Large Bedroom in a very Accessible Area,9027945,Valerie,,Dn Laoghaire-Rathdown,53.250198858288385,-6.143596657933091,Private room,40,1,17,2018-10-15,1.57,1,284
21784577,"Orwell Bank, Orwell Park, Rathgar, D6",54186751,Christopher,,Dublin City,53.30655299100598,-6.266804250033022,Entire home/apt,150,3,0,,,1,0
21786409,Dublin city centre apartment,108438124,Matt,,Dublin City,53.335560637149214,-6.2739524893120135,Entire home/apt,99,2,44,2018-10-06,4.09,9,132
21786488,Boutique apartment in Dublin city centre,108438124,Matt,,Dublin City,53.3528981580048,-6.257823232416711,Entire home/apt,99,2,37,2018-08-20,3.57,9,72
21786547,Homely apartment beside Guinness storehouse,108438124,Matt,,Dublin City,53.3462157973004,-6.285005835222298,Entire home/apt,99,2,54,2018-10-08,5.33,9,76
21791880,Quiet Cosy Bedroom in City Centre Townhouse,2495562,Tim,,Dublin City,53.341384976089195,-6.279478784257767,Private room,28,6,11,2018-10-11,2.13,1,70
21792055,Quaint 3 Bedroom family home close to city centre,38334089,Jennifer,,Dublin City,53.33481799907483,-6.300500970627455,Entire home/apt,93,6,0,,,1,0
21796092,HEART CITY CENTRE | TEMPLEBAR | SIGHTS | WIFI APT4,18976273,Gill & Máirtín,,Dublin City,53.34708886491163,-6.267273051421619,Entire home/apt,117,2,55,2018-09-17,4.98,6,0
21798253,Top floor apartment with amazing roof top area,19039484,Brian,,Dublin City,53.35050741815267,-6.2835140357124875,Entire home/apt,299,2,23,2018-10-14,2.39,2,162
21801072,Huge 2 Bedroom apartment in a private residence,158877724,Eldar,,Dublin City,53.324832423578414,-6.332422155639242,Entire home/apt,65,7,0,,,1,0
21806963,Stylish Spacious 2 BR Townhouse With Garden,158937895,Phili,,Dublin City,53.32643196083256,-6.289207862266633,Entire home/apt,78,1,17,2018-07-22,1.57,1,0
21810665,Central 1BED Dublin Apartment,8319972,Trevor,,Dublin City,53.3634595812953,-6.240409132997601,Entire home/apt,85,2,22,2018-06-18,2.11,1,0
21813175,Double bedroom facing the park,47551935,Joris,,Dublin City,53.31801163132367,-6.280448728508391,Private room,45,4,1,2017-11-28,0.09,2,0
21813459,Private space in the heart of Dublin.,63066151,Justinas,,Dublin City,53.35096987637875,-6.252776903851413,Private room,50,2,31,2018-09-25,2.99,1,13
21825052,Fantastic 1 Bed Apt Close to City Centre!,139986598,Eoin,,Dublin City,53.33644417211013,-6.233600277235883,Entire home/apt,100,2,50,2018-09-27,4.90,8,5
21825094,Bright 2 Bed Apt in City Centre- Sleeps 6!,139986598,Eoin,,Dublin City,53.336567406285326,-6.2344887639242295,Entire home/apt,150,2,46,2018-10-12,5.21,8,55
21825222,Bright & Modern 1Bed Apartment in Dublin 4!,139986598,Eoin,,Dublin City,53.33666455097059,-6.233012687847827,Entire home/apt,100,2,48,2018-10-11,4.53,8,57
21825501,"Modern bright & spacious studio, American kitchen",29292486,Sébastien,,Dn Laoghaire-Rathdown,53.28352329919085,-6.214345212714945,Private room,46,3,18,2018-10-05,1.66,2,38
21833801,Entire Apartment at Dublin’s Best Location!,141560491,Yukti,,Dublin City,53.34055813180719,-6.236109258801774,Entire home/apt,92,3,4,2018-08-20,0.37,1,0
21834329,Double bedroom in City Centre with free parking,159196091,Luke,,Dublin City,53.35006305038847,-6.282330263899127,Private room,62,2,17,2018-09-28,1.65,1,86
21834385,Cosy Bedroom in the Centre of Dublin,13129703,Josh,,Dublin City,53.344334187209945,-6.274771316628939,Private room,80,2,1,2017-11-26,0.09,1,0
21834957,"Cozy, private Double Bedroom in City center",12823489,Jan,,Dublin City,53.343845990472744,-6.243858670068256,Private room,70,2,16,2018-10-06,1.45,1,22
21836728,2 Bdrm 3rd floor + WIFI + TV On O'Connell St!,56322091,Jen,,Dublin City,53.35217060949399,-6.26179997492157,Entire home/apt,129,1,70,2018-10-09,6.67,13,90
21836744,LARGE BEAUTIFUL  APARTMENT - Apt 9 - 4 Guests,159222182,Tom,,Dublin City,53.32132270402402,-6.264281387298578,Entire home/apt,85,3,31,2018-09-28,2.94,8,81
21837558,charming apartment in dublin,82665304,Soukeyna,,Dublin City,53.3422171939262,-6.282973060539104,Private room,35,7,0,,,1,0
21841880,Mounttown Villas,19193428,Daithi,,Dn Laoghaire-Rathdown,53.2857517804485,-6.146147033194463,Entire home/apt,160,3,0,,,1,89
21842962,Room -Rathmines Dublin 6 Ireland,81472363,Viviane,,Dublin City,53.32513786068585,-6.26545750556759,Private room,50,3,0,,,1,289
21843167,"dublin 15, sycamore home",85103042,Didier,,Fingal,53.377551102057815,-6.382401426980475,Private room,40,3,18,2018-10-07,2.01,2,216
21844686,113 Superb city centre pad,16900791,Erik,,Dublin City,53.34982006871892,-6.265153175672154,Entire home/apt,100,4,22,2018-09-30,3.10,3,2
21856298,Dublin 4 apartment with view of Aviva  & Gasworks,13575589,Lorna,,Dublin City,53.33950118404624,-6.230621434872867,Private room,36,1,22,2018-09-30,2.03,1,129
21858397,"31, 3 Close to Rathmines (10 min to centre by bus)",70154490,Gavin  RG,,Dublin City,53.31803495034115,-6.2705941011516195,Entire home/apt,100,3,9,2018-09-24,1.35,24,79
21859227,7 Bed Home - Central Dublin Location - 14 Guests,80205431,Damien,,Dublin City,53.38277820661197,-6.234286115736593,Entire home/apt,240,3,7,2018-10-07,1.08,6,359
21861236,COMFORTABLE APARTMENT - Apt 8 - 3 Guests,159222182,Tom,,Dublin City,53.32129598558307,-6.26504453589265,Entire home/apt,80,3,28,2018-09-29,2.65,8,72
21861506,LARGE BRIGHT TWO BEDROOM APT - Apt 4 - 5 Guests,159222182,Tom,,Dublin City,53.32132650028855,-6.266492730500858,Entire home/apt,96,2,34,2018-10-04,3.21,8,85
21862335,2bed Cottage near the city center!,47026388,Stephan,,Dublin City,53.33072125227805,-6.274323307179306,Entire home/apt,99,3,2,2018-07-08,0.20,2,0
21862523,Large Double (or twin) Room - City Centre :),159471195,Ash,,Dublin City,53.35619765145203,-6.247640648528248,Private room,70,4,49,2018-10-07,4.73,1,33
21863903,"Super centric, sunny and cosy city apartment",16935024,Vere,,Dublin City,53.336748832393184,-6.2633182408684265,Entire home/apt,100,2,7,2018-08-12,1.18,1,10
21876136,STAY IN CITY CENTRE. Room for 2,45913585,Carlos,,Dublin City,53.34118458006786,-6.271901441174697,Private room,60,2,46,2018-10-07,4.23,1,59
21877261,Coastal area double room,157031099,Caroline,,Dublin City,53.395327619999335,-6.166704455192982,Shared room,62,2,7,2018-08-05,0.98,2,357
21878155,2 Bed Dublin City Centre with Free Parking!,159592594,Weichun,,Dublin City,53.34251640115292,-6.273664790737267,Entire home/apt,90,2,44,2018-10-11,4.15,1,172
21879189,New! One Bedroom Apartment in Dublin City Centre,159590278,Ger,,Dublin City,53.35585213275928,-6.258412951002889,Entire home/apt,100,2,32,2018-10-07,3.03,1,67
21879658,Cosy 3 Bedroom Townhouse,1655133,Doug,,Dublin City,53.34217681073696,-6.279556645183589,Entire home/apt,229,2,10,2018-09-26,1.01,4,254
21879709,Sunny cosy room,157031099,Caroline,,Dublin City,53.39438575035361,-6.1659523791359385,Private room,35,2,18,2018-10-07,1.70,2,171
21888797,"Luxury apartment, walking distance to city centre.",126495480,Daniel,,Dublin City,53.32556909119417,-6.244980632040348,Entire home/apt,180,2,48,2018-10-02,4.38,4,348
21889365,Adorable Studio Apartment,159705240,Breandán And Declan,,Dublin City,53.36944187255761,-6.262051344466438,Entire home/apt,80,2,59,2018-10-15,5.71,2,66
21890269,Bright double bedroom in modern apartment,25588285,Christos,,Dublin City,53.343865065066026,-6.280637174016087,Private room,100,1,40,2018-09-29,4.53,2,6
21890318,Modern 2-bedroom apartment in Dublin,25588285,Christos,,Dublin City,53.343356676786875,-6.2802350768451936,Entire home/apt,200,1,3,2018-06-17,0.42,2,6
21890934,Double Bedroom in Hip Neighbourhood,4984442,Dorris,,Dublin City,53.32116843391196,-6.265934383753943,Private room,51,1,0,,,1,0
21892337,Double room close to city centre.,42144365,Noro,,Dublin City,53.35586025291151,-6.245350559707133,Private room,45,2,19,2018-06-18,1.75,2,0
21892718,Top floor lovely Apt with balcony in Kilmainham!,154330529,Anna,,Dublin City,53.34174063409628,-6.303448164022144,Entire home/apt,70,1,79,2018-09-30,7.60,3,116
21897767,"Modern Apartment, Fitzwilliam Quay Ringsend Dublin",159767595,Esther,,Dublin City,53.33897320919522,-6.227816651215572,Private room,80,2,0,,,1,0
21898100,No 2: Boutique 1 Bed Apt 10 mins to city centre,26749818,Paul,,Dublin City,53.31793309788574,-6.269364531458942,Entire home/apt,75,2,38,2018-10-05,3.75,5,280
21898399,Beautiful 1 Bedroom in the Coolest Part of Dublin,35826177,Noah,,Dublin City,53.31939761926398,-6.249172462704155,Entire home/apt,100,3,0,,,1,0
21905353,Swords Home near the Airport.,66704695,Antoinette,,Fingal,53.45256896415686,-6.207178337987063,Private room,47,1,3,2018-08-04,0.28,1,0
21908243,Stylish 3 Bedroom House with 2 Bathrooms,153895648,Kate,,Dublin City,53.340031228545186,-6.30918119104106,Entire home/apt,125,2,17,2018-10-01,1.72,6,0
21910564,Cosy Double Bedroom in Dublin,10445858,Andrés,,Dublin City,53.34588532573581,-6.282117896894687,Private room,55,1,6,2018-06-04,0.58,1,0
21912906,Stylish Cosy Cottage in the City,20839120,Paul,,Dublin City,53.35558110142345,-6.24259077906854,Entire home/apt,80,2,36,2018-10-14,4.35,1,101
21919531,Large House with Stunning Views in Co Dublin,159935556,Emma,,South Dublin,53.2571767618001,-6.472372134886374,Entire home/apt,149,5,3,2018-08-22,0.67,1,263
21919589,Home from Home,153484414,Kevin,,Dublin City,53.33481813653218,-6.299677651048081,Private room,80,3,0,,,3,65
21919700,Home from home,153484414,Kevin,,Dublin City,53.3364212022359,-6.297775619874289,Private room,80,3,0,,,3,0
21920288,Purty House-Perfect for large groups,147512073,Purty,,Dn Laoghaire-Rathdown,53.29514828380478,-6.146806836685553,Entire home/apt,450,2,8,2018-09-23,1.53,6,29
21921615,Temple Bar 197,69683252,Gavin & Niall,,Dublin City,53.34644734635313,-6.264189149999028,Entire home/apt,120,2,22,2018-09-30,2.08,11,14
21922057,Stylish Dublin 3 Bedroom Town House with Garden!,151570127,Lisa,,Dublin City,53.335388813375864,-6.295292545497656,Entire home/apt,120,2,34,2018-10-15,3.26,1,81
21922654,Top floor of 3 story house with king bed and bath,49357613,Karam,,Fingal,53.392953269683545,-6.44653617338845,Private room,60,1,18,2018-10-04,1.68,3,68
21924613,Cozy and quiet room in a super central location,159330452,Lorenza,,Dublin City,53.3401307769381,-6.251718072402694,Private room,85,1,0,,,1,0
21934412,"Comfortable Triple room in great location,",109116937,Catherine,,Dublin City,53.399329929312636,-6.201990791132648,Private room,33,1,100,2018-09-12,9.40,1,0
21935340,City Centre Apt - Dublin 2 - Opposite Trinity,92918763,Thomas,,Dublin City,53.34330266489598,-6.249139555314105,Private room,70,4,1,2018-01-04,0.10,1,0
21935491,Woodview  house,160083767,Demi,,Fingal,53.524575714339754,-6.092451649275581,Private room,50,2,0,,,1,0
21935789,Modern 1 Bedroom apt on Grand Canal,160086906,Grand Canal,,Dublin City,53.344794082674994,-6.238626637045456,Entire home/apt,80,2,6,2018-07-08,0.56,2,0
21941759,Double room near the city center.(5 min walks),84665404,Francesco,,Dublin City,53.35897687733997,-6.262635580932854,Private room,50,2,0,,,1,0
21943353,Trendy & spacious period Victorian red brick home,62386603,Vince,,Dublin City,53.36160078478747,-6.278081315390388,Entire home/apt,120,1,2,2018-03-25,0.28,1,0
21944047,Temple Bar Luxury (2 dble rooms + sofa bed),160171144,Gavin And  Anne,,Dublin City,53.345367051580304,-6.263492340284344,Entire home/apt,100,2,0,,,3,0
21944430,Temple Bar Luxury (private room + en suite),160171144,Gavin And  Anne,,Dublin City,53.34482629894956,-6.262721002713116,Private room,50,2,0,,,3,0
21944708,Temple bar Luxury 3 (one bedroom with sofa bed),160171144,Gavin And  Anne,,Dublin City,53.344857141121054,-6.268607596034663,Entire home/apt,80,2,0,,,3,0
21946348,Modern family home in super location,41632410,Laura,,Dublin City,53.32894215616061,-6.254893585588084,Entire home/apt,169,10,0,,,1,0
